forecast_origin,model,level,n_units,wape_3m,mae_3m,bias_3m,bias_ratio_3m,actual_sum_m2,forecast_sum_m2
2025-06-01,seasonal_naive_12,PORTFOLIO,1,0.0339153340255209,47255.61999999988,47255.61999999988,0.0339153340255209,1393340.84,1440596.46
2025-06-01,moving_average_3,PORTFOLIO,1,0.4499442290086034,626925.6699999999,626925.6699999999,0.4499442290086034,1393340.84,2020266.51
2025-06-01,croston_sba,PORTFOLIO,1,1.5385601192646765,2143738.6489667445,2143738.6489667445,1.5385601192646765,1393340.84,3537079.4889667444
2025-06-01,tsb,PORTFOLIO,1,1.273284092021666,1774118.7263361055,1774118.7263361055,1.273284092021666,1393340.84,3167459.5663361056
2025-06-01,lightgbm_tweedie,PORTFOLIO,1,0.10980477933949798,152995.48348091077,-152995.48348091077,-0.10980477933949798,1393340.84,1240345.3565190893
2025-06-01,hurdle,PORTFOLIO,1,0.6735354762367786,938464.4862295531,-938464.4862295531,-0.6735354762367786,1393340.84,454876.353770447
2025-06-01,behavior_gated,PORTFOLIO,1,0.6735354762367786,938464.4862295531,-938464.4862295531,-0.6735354762367786,1393340.84,454876.353770447
2025-07-01,naive_1,PAIR,12194,1.2579011373064053,132.17014105297687,626149.22,0.4887027799960368,1281247.51,1907396.73
2025-07-01,seasonal_naive_12,PAIR,12194,1.5433235066345612,162.1600295227161,39060.14000000003,0.03048602217381092,1281247.51,1320307.6500000001
2025-07-01,moving_average_3,PAIR,12194,1.0703861114235451,112.46756929637525,585375.0,0.4568789366856994,1281247.51,1866622.51
2025-07-01,croston_sba,PAIR,12194,2.360652635346355,248.03840503628467,2437538.2027142164,1.9024725384357752,1281247.51,3718785.7127142167
2025-07-01,tsb,PAIR,12194,1.9999112924808118,210.13460420796474,1989925.6745799752,1.5531157399712527,1281247.51,3271173.184579975
2025-07-01,lightgbm_tweedie,PAIR,12194,0.8213082801951215,86.29647276877002,-5040.834227265281,-0.003934317286802205,1281247.51,1276206.6757727347
2025-07-01,hurdle,PAIR,12194,0.8094788576089128,85.05353212309858,-851373.6577512436,-0.6644880486450612,1281247.51,429873.8522487565
2025-07-01,behavior_gated,PAIR,12194,0.8094788576089128,85.05353212309858,-851373.6577512436,-0.6644880486450612,1281247.51,429873.8522487565
2025-07-01,naive_1,BASE_SKU,1140,0.6842809161830098,769.0642280701754,626149.22,0.4887027799960368,1281247.51,1907396.73
2025-07-01,seasonal_naive_12,BASE_SKU,1140,1.2467766356868861,1401.2539122807018,39060.14000000001,0.0304860221738109,1281247.51,1320307.65
2025-07-01,moving_average_3,BASE_SKU,1140,0.6696434789559123,752.6131929824562,585374.9999999999,0.4568789366856993,1281247.51,1866622.51
2025-07-01,croston_sba,BASE_SKU,1140,1.9362889018026146,2176.197661469504,2437538.2027142164,1.9024725384357752,1281247.51,3718785.712714216
2025-07-01,tsb,BASE_SKU,1140,1.585065797982698,1781.4575498697322,1989925.6745799752,1.5531157399712527,1281247.51,3271173.184579975
2025-07-01,lightgbm_tweedie,BASE_SKU,1140,0.42516443244500907,477.84286878134304,-5040.834227265281,-0.003934317286802205,1281247.51,1276206.6757727347
2025-07-01,hurdle,BASE_SKU,1140,0.676518662626865,760.3402210168429,-851373.6577512434,-0.6644880486450612,1281247.51,429873.85224875645
2025-07-01,behavior_gated,BASE_SKU,1140,0.676518662626865,760.3402210168429,-851373.6577512434,-0.6644880486450612,1281247.51,429873.85224875645
2025-07-01,naive_1,BRANCH,57,0.5020080780488698,11284.150877192984,626149.2200000001,0.4887027799960369,1281247.51,1907396.73
2025-07-01,seasonal_naive_12,BRANCH,57,0.5743025248884192,12909.187368421053,39060.13999999998,0.03048602217381088,1281247.51,1320307.6500000001
2025-07-01,moving_average_3,BRANCH,57,0.46319763774604333,10411.768771929826,585375.0,0.4568789366856994,1281247.51,1866622.51
2025-07-01,croston_sba,BRANCH,57,1.9024725384357757,42763.82811779328,2437538.202714217,1.9024725384357757,1281247.51,3718785.712714216
2025-07-01,tsb,BRANCH,57,1.5531157399712527,34910.97674701711,1989925.6745799752,1.5531157399712527,1281247.51,3271173.184579975
2025-07-01,lightgbm_tweedie,BRANCH,57,0.23088797309159043,5189.905975658723,-5040.8342272653135,-0.00393431728680223,1281247.51,1276206.6757727345
2025-07-01,hurdle,BRANCH,57,0.6644880486450612,14936.37996054813,-851373.6577512434,-0.6644880486450612,1281247.51,429873.85224875656
2025-07-01,behavior_gated,BRANCH,57,0.6644880486450612,14936.37996054813,-851373.6577512434,-0.6644880486450612,1281247.51,429873.85224875656
2025-07-01,naive_1,PORTFOLIO,1,0.4887027799960368,626149.22,626149.22,0.4887027799960368,1281247.51,1907396.73
2025-07-01,seasonal_naive_12,PORTFOLIO,1,0.030486022173810818,39060.1399999999,39060.1399999999,0.030486022173810818,1281247.51,1320307.65
2025-07-01,moving_average_3,PORTFOLIO,1,0.4568789366856994,585375.0,585375.0,0.4568789366856994,1281247.51,1866622.51
2025-07-01,croston_sba,PORTFOLIO,1,1.902472538435775,2437538.202714216,2437538.202714216,1.902472538435775,1281247.51,3718785.712714216
2025-07-01,tsb,PORTFOLIO,1,1.553115739971253,1989925.6745799754,1989925.6745799754,1.553115739971253,1281247.51,3271173.1845799754
2025-07-01,lightgbm_tweedie,PORTFOLIO,1,0.003934317286802239,5040.834227265324,-5040.834227265324,-0.003934317286802239,1281247.51,1276206.6757727347
2025-07-01,hurdle,PORTFOLIO,1,0.6644880486450612,851373.6577512436,-851373.6577512436,-0.6644880486450612,1281247.51,429873.8522487565
2025-07-01,behavior_gated,PORTFOLIO,1,0.6644880486450612,851373.6577512436,-851373.6577512436,-0.6644880486450612,1281247.51,429873.8522487565
2025-08-01,naive_1,PAIR,12782,1.2711134574245824,117.80989594742607,476623.89,0.4023273326087753,1184666.94,1661290.83
2025-08-01,seasonal_naive_12,PAIR,12782,1.4841420745648564,137.55390783914882,-105300.75000000003,-0.08888637510218697,1184666.94,1079366.19
2025-08-01,moving_average_3,PAIR,12782,1.1444696684116127,106.07224065091535,613031.6799999999,0.5174717545506925,1184666.94,1797698.6199999999
2025-08-01,croston_sba,PAIR,12782,2.6814264672637727,248.52114597155247,2639879.253864114,2.2283725195067183,1184666.94,3824546.1938641146
2025-08-01,tsb,PAIR,12782,2.215207288658704,205.3108152183542,2092544.7300808635,1.7663569898226952,1184666.94,3277211.670080864
2025-08-01,lightgbm_tweedie,PAIR,12782,0.8287527151666051,76.81082327437909,39832.27578538387,0.03362318508304441,1184666.94,1224499.215785384
2025-08-01,hurdle,PAIR,12782,0.7532647774109783,69.81441706033834,-356102.1396950902,-0.3005926203149471,1184666.94,828564.8003049099
2025-08-01,behavior_gated,PAIR,12782,0.7532647774109783,69.81441706033834,-356102.1396950902,-0.3005926203149471,1184666.94,828564.8003049099
2025-08-01,naive_1,BASE_SKU,1169,0.6651923197924305,674.1072284003423,476623.88999999996,0.40232733260877523,1184666.94,1661290.83
2025-08-01,seasonal_naive_12,BASE_SKU,1169,1.1493095350495726,1164.7125834046192,-105300.75,-0.08888637510218696,1184666.94,1079366.19
2025-08-01,moving_average_3,BASE_SKU,1169,0.6844174954354681,693.5900598802396,613031.6799999999,0.5174717545506925,1184666.94,1797698.62
2025-08-01,croston_sba,BASE_SKU,1169,2.268976685818174,2299.38551524342,2639879.253864114,2.2283725195067183,1184666.94,3824546.193864114
2025-08-01,tsb,BASE_SKU,1169,1.809857321003567,1834.1130319160766,2092544.7300808635,1.7663569898226952,1184666.94,3277211.670080864
2025-08-01,lightgbm_tweedie,BASE_SKU,1169,0.4106920981560633,416.19619435818913,39832.275785383856,0.033623185083044405,1184666.94,1224499.2157853837
2025-08-01,hurdle,BASE_SKU,1169,0.44995996007757155,455.99032423235144,-356102.1396950902,-0.3005926203149471,1184666.94,828564.8003049098
2025-08-01,behavior_gated,BASE_SKU,1169,0.44995996007757155,455.99032423235144,-356102.1396950902,-0.3005926203149471,1184666.94,828564.8003049098
2025-08-01,naive_1,BRANCH,57,0.42724491830589956,8879.70052631579,476623.88999999996,0.40232733260877523,1184666.94,1661290.83
2025-08-01,seasonal_naive_12,BRANCH,57,0.5499065669883554,11429.054912280702,-105300.75000000003,-0.08888637510218697,1184666.94,1079366.1900000002
2025-08-01,moving_average_3,BRANCH,57,0.5174717545506925,10754.941754385964,613031.6799999999,0.5174717545506925,1184666.94,1797698.6199999999
2025-08-01,croston_sba,BRANCH,57,2.228372519506718,46313.671120423045,2639879.2538641137,2.228372519506718,1184666.94,3824546.193864114
2025-08-01,tsb,BRANCH,57,1.7663569898226954,36711.31105405024,2092544.7300808637,1.7663569898226954,1184666.94,3277211.6700808634
2025-08-01,lightgbm_tweedie,BRANCH,57,0.20931536324744204,4350.333173216414,39832.27578538385,0.0336231850830444,1184666.94,1224499.215785384
2025-08-01,hurdle,BRANCH,57,0.32473189915206474,6749.1078120853535,-356102.13969509024,-0.30059262031494716,1184666.94,828564.8003049099
2025-08-01,behavior_gated,BRANCH,57,0.32473189915206474,6749.1078120853535,-356102.13969509024,-0.30059262031494716,1184666.94,828564.8003049099
2025-08-01,naive_1,PORTFOLIO,1,0.4023273326087754,476623.89000000013,476623.89000000013,0.4023273326087754,1184666.94,1661290.83
2025-08-01,seasonal_naive_12,PORTFOLIO,1,0.08888637510218696,105300.75,-105300.75,-0.08888637510218696,1184666.94,1079366.19
2025-08-01,moving_average_3,PORTFOLIO,1,0.5174717545506927,613031.6800000002,613031.6800000002,0.5174717545506927,1184666.94,1797698.62
2025-08-01,croston_sba,PORTFOLIO,1,2.2283725195067183,2639879.253864114,2639879.253864114,2.2283725195067183,1184666.94,3824546.193864114
2025-08-01,tsb,PORTFOLIO,1,1.7663569898226952,2092544.7300808635,2092544.7300808635,1.7663569898226952,1184666.94,3277211.6700808634
2025-08-01,lightgbm_tweedie,PORTFOLIO,1,0.03362318508304452,39832.275785384,39832.275785384,0.03362318508304452,1184666.94,1224499.215785384
2025-08-01,hurdle,PORTFOLIO,1,0.30059262031494705,356102.1396950901,-356102.1396950901,-0.30059262031494705,1184666.94,828564.8003049098
2025-08-01,behavior_gated,PORTFOLIO,1,0.30059262031494705,356102.1396950901,-356102.1396950901,-0.30059262031494705,1184666.94,828564.8003049098
2025-09-01,naive_1,PAIR,13242,1.0564161601979767,109.26793082615919,-37870.67999999999,-0.027649789974520955,1369655.25,1331784.57
2025-09-01,seasonal_naive_12,PAIR,13242,1.5321182392430504,158.4710610179731,-46381.40999999998,-0.03386356530229047,1369655.25,1323273.84
2025-09-01,moving_average_3,PAIR,13242,0.9337664934296424,96.58194985651716,283550.96,0.20702359955178504,1369655.25,1653206.21
2025-09-01,croston_sba,PAIR,13242,2.3733487591674782,245.48176922479402,2525367.478977694,1.8437979038723022,1369655.25,3895022.728977694
2025-09-01,tsb,PAIR,13242,1.8797901818816447,194.43169396712352,1858472.747556092,1.3568909019668212,1369655.25,3228127.997556092
2025-09-01,lightgbm_tweedie,PAIR,13242,0.752525384248377,77.83570029406863,-243472.25193721362,-0.17776170458749646,1369655.25,1126182.9980627866
2025-09-01,hurdle,PAIR,13242,0.7303007762504463,75.53695002797909,-693320.1790227466,-0.5062005048516747,1369655.25,676335.0709772534
2025-09-01,behavior_gated,PAIR,13242,0.7303007762504463,75.53695002797909,-693320.1790227466,-0.5062005048516747,1369655.25,676335.0709772534
2025-09-01,naive_1,BASE_SKU,1206,0.46768966132170847,531.1555555555556,-37870.68000000001,-0.027649789974520965,1369655.25,1331784.57
2025-09-01,seasonal_naive_12,BASE_SKU,1206,1.173594895503814,1332.8527446102821,-46381.409999999974,-0.03386356530229047,1369655.25,1323273.8399999999
2025-09-01,moving_average_3,BASE_SKU,1206,0.44063860595576876,500.43364842454395,283550.95999999996,0.20702359955178498,1369655.25,1653206.21
2025-09-01,croston_sba,BASE_SKU,1206,1.9068346786195607,2165.5938046876818,2525367.4789776946,1.8437979038723027,1369655.25,3895022.728977694
2025-09-01,tsb,BASE_SKU,1206,1.4208936163031087,1613.7101171318727,1858472.7475560922,1.3568909019668214,1369655.25,3228127.9975560918
2025-09-01,lightgbm_tweedie,BASE_SKU,1206,0.39394116103878923,447.39931957535083,-243472.2519372136,-0.17776170458749643,1369655.25,1126182.9980627864
2025-09-01,hurdle,BASE_SKU,1206,0.5523592755289772,627.3149101280765,-693320.1790227466,-0.5062005048516747,1369655.25,676335.0709772534
2025-09-01,behavior_gated,BASE_SKU,1206,0.5523592755289772,627.3149101280765,-693320.1790227466,-0.5062005048516747,1369655.25,676335.0709772534
2025-09-01,naive_1,BRANCH,57,0.28878154557506347,6939.143157894738,-37870.679999999986,-0.027649789974520944,1369655.2500000002,1331784.57
2025-09-01,seasonal_naive_12,BRANCH,57,0.5854441327480033,14067.660175438594,-46381.410000000025,-0.033863565302290496,1369655.2500000002,1323273.8399999999
2025-09-01,moving_average_3,BRANCH,57,0.27637978243065175,6641.140701754386,283550.96,0.207023599551785,1369655.2500000002,1653206.21
2025-09-01,croston_sba,BRANCH,57,1.8437979038723022,44304.69261364377,2525367.4789776946,1.8437979038723022,1369655.2500000002,3895022.728977694
2025-09-01,tsb,BRANCH,57,1.356890901966821,32604.78504484372,1858472.747556092,1.356890901966821,1369655.2500000002,3228127.9975560918
2025-09-01,lightgbm_tweedie,BRANCH,57,0.2551432036004811,6130.846110758209,-243472.25193721356,-0.17776170458749638,1369655.2500000002,1126182.9980627864
2025-09-01,hurdle,BRANCH,57,0.5062005048516746,12163.511912679765,-693320.1790227466,-0.5062005048516746,1369655.2500000002,676335.0709772534
2025-09-01,behavior_gated,BRANCH,57,0.5062005048516746,12163.511912679765,-693320.1790227466,-0.5062005048516746,1369655.2500000002,676335.0709772534
2025-09-01,naive_1,PORTFOLIO,1,0.027649789974520913,37870.679999999935,-37870.679999999935,-0.027649789974520913,1369655.25,1331784.57
2025-09-01,seasonal_naive_12,PORTFOLIO,1,0.03386356530229043,46381.409999999916,-46381.409999999916,-0.03386356530229043,1369655.25,1323273.84
2025-09-01,moving_average_3,PORTFOLIO,1,0.20702359955178498,283550.95999999996,283550.95999999996,0.20702359955178498,1369655.25,1653206.21
2025-09-01,croston_sba,PORTFOLIO,1,1.8437979038723022,2525367.478977694,2525367.478977694,1.8437979038723022,1369655.25,3895022.728977694
2025-09-01,tsb,PORTFOLIO,1,1.356890901966821,1858472.7475560918,1858472.7475560918,1.356890901966821,1369655.25,3228127.9975560918
2025-09-01,lightgbm_tweedie,PORTFOLIO,1,0.17776170458749643,243472.2519372136,-243472.2519372136,-0.17776170458749643,1369655.25,1126182.9980627864
2025-09-01,hurdle,PORTFOLIO,1,0.5062005048516747,693320.1790227466,-693320.1790227466,-0.5062005048516747,1369655.25,676335.0709772534
2025-09-01,behavior_gated,PORTFOLIO,1,0.5062005048516747,693320.1790227466,-693320.1790227466,-0.5062005048516747,1369655.25,676335.0709772534
2025-10-01,naive_1,PAIR,13761,0.9467285433084244,104.68040040694717,-158900.37,-0.1044323400480477,1521562.8599999999,1362662.49
2025-10-01,seasonal_naive_12,PAIR,13761,1.4600166371042995,161.43500399680255,-198486.63,-0.13044918170518438,1521562.8599999999,1323076.23
2025-10-01,moving_average_3,PAIR,13761,0.8329931765027441,92.1046057699295,-52786.82000000001,-0.03469250031510365,1521562.8599999999,1468776.04
2025-10-01,croston_sba,PAIR,13761,2.1757799605181147,240.57742747304917,2408238.0364579717,1.5827397603921352,1521562.8599999999,3929800.8964579715
2025-10-01,tsb,PAIR,13761,1.6652878193218679,184.13197420903597,1640405.1052995524,1.078105379950949,1521562.8599999999,3161967.9652995523
2025-10-01,lightgbm_tweedie,PAIR,13761,0.7065095180010595,78.11922409904176,-511242.0354406917,-0.33599797213812893,1521562.8599999999,1010320.8245593084
2025-10-01,hurdle,PAIR,13761,0.7814909866175408,86.40997461390938,-1096984.3603735361,-0.7209589489937578,1521562.8599999999,424578.49962646386
2025-10-01,behavior_gated,PAIR,13761,0.7814909866175408,86.40997461390938,-1096984.3603735361,-0.7209589489937578,1521562.8599999999,424578.49962646386
2025-10-01,naive_1,BASE_SKU,1217,0.4140576683108577,517.6785291700904,-158900.37000000002,-0.10443234004804773,1521562.8599999999,1362662.49
2025-10-01,seasonal_naive_12,BASE_SKU,1217,1.1206673840606232,1401.122325390304,-198486.62999999998,-0.13044918170518435,1521562.8599999999,1323076.23
2025-10-01,moving_average_3,BASE_SKU,1217,0.35741742539641125,446.8636647493838,-52786.82000000001,-0.03469250031510365,1521562.8599999999,1468776.04
2025-10-01,croston_sba,BASE_SKU,1217,1.672910648277096,2091.5683734732556,2408238.0364579717,1.5827397603921352,1521562.8599999999,3929800.896457972
2025-10-01,tsb,BASE_SKU,1217,1.1712210806672174,1464.3274422286786,1640405.1052995522,1.0781053799509488,1521562.8599999999,3161967.9652995523
2025-10-01,lightgbm_tweedie,BASE_SKU,1217,0.422817425047915,528.6304770038957,-511242.03544069163,-0.3359979721381289,1521562.8599999999,1010320.8245593084
2025-10-01,hurdle,BASE_SKU,1217,0.7255892001772798,907.1730309012771,-1096984.3603735364,-0.7209589489937579,1521562.8599999999,424578.4996264638
2025-10-01,behavior_gated,BASE_SKU,1217,0.7255892001772798,907.1730309012771,-1096984.3603735364,-0.7209589489937579,1521562.8599999999,424578.4996264638
2025-10-01,naive_1,BRANCH,57,0.24294786611707914,6485.27105263158,-158900.37,-0.1044323400480477,1521562.8599999999,1362662.4899999998
2025-10-01,seasonal_naive_12,BRANCH,57,0.5652493187169408,15088.81350877193,-198486.63,-0.13044918170518438,1521562.8599999999,1323076.23
2025-10-01,moving_average_3,BRANCH,57,0.23023284098824548,6145.855087719298,-52786.820000000014,-0.03469250031510365,1521562.8599999999,1468776.0399999998
2025-10-01,croston_sba,BRANCH,57,1.592601027563498,42513.02761997289,2408238.0364579717,1.5827397603921352,1521562.8599999999,3929800.896457971
2025-10-01,tsb,BRANCH,57,1.088775153540329,29063.856781013368,1640405.105299552,1.0781053799509486,1521562.8599999999,3161967.9652995523
2025-10-01,lightgbm_tweedie,BRANCH,57,0.35839365336910983,9566.990740809673,-511242.03544069175,-0.33599797213812893,1521562.8599999999,1010320.8245593084
2025-10-01,hurdle,BRANCH,57,0.7209589489937578,19245.33965567607,-1096984.3603735361,-0.7209589489937578,1521562.8599999999,424578.49962646386
2025-10-01,behavior_gated,BRANCH,57,0.7209589489937578,19245.33965567607,-1096984.3603735361,-0.7209589489937578,1521562.8599999999,424578.49962646386
2025-10-01,naive_1,PORTFOLIO,1,0.10443234004804777,158900.3700000001,-158900.3700000001,-0.10443234004804777,1521562.86,1362662.49
2025-10-01,seasonal_naive_12,PORTFOLIO,1,0.13044918170518444,198486.63000000012,-198486.63000000012,-0.13044918170518444,1521562.86,1323076.23
2025-10-01,moving_average_3,PORTFOLIO,1,0.03469250031510368,52786.820000000065,-52786.820000000065,-0.03469250031510368,1521562.86,1468776.04
2025-10-01,croston_sba,PORTFOLIO,1,1.582739760392135,2408238.0364579717,2408238.0364579717,1.582739760392135,1521562.86,3929800.8964579715
2025-10-01,tsb,PORTFOLIO,1,1.0781053799509486,1640405.1052995522,1640405.1052995522,1.0781053799509486,1521562.86,3161967.9652995523
2025-10-01,lightgbm_tweedie,PORTFOLIO,1,0.3359979721381289,511242.03544069175,-511242.03544069175,-0.3359979721381289,1521562.86,1010320.8245593084
2025-10-01,hurdle,PORTFOLIO,1,0.7209589489937578,1096984.3603735364,-1096984.3603735364,-0.7209589489937578,1521562.86,424578.4996264638
2025-10-01,behavior_gated,PORTFOLIO,1,0.7209589489937578,1096984.3603735364,-1096984.3603735364,-0.7209589489937578,1521562.86,424578.4996264638
2025-11-01,naive_1,PAIR,13746,1.027209610908294,89.87076240360832,4050.859999999986,0.0033683060285041263,1202640.13,1206690.99
2025-11-01,seasonal_naive_12,PAIR,13746,1.8589867194935532,162.64309835588537,415772.75,0.345716677523475,1202640.13,1618412.88
2025-11-01,moving_average_3,PAIR,13746,0.8708918352824299,76.19449076094864,65814.61,0.05472510716900825,1202640.13,1268454.74
2025-11-01,croston_sba,PAIR,13746,2.704951308682836,236.6566996593915,2634728.4307529693,2.190787056767322,1202640.13,3837368.560752969
2025-11-01,tsb,PAIR,13746,1.975418804836107,172.82976344045832,1763537.0841338835,1.4663880242661482,1202640.13,2966177.2141338834
2025-11-01,lightgbm_tweedie,PAIR,13746,0.7317410648276071,64.02016363528385,-390981.1212277941,-0.32510234065430205,1202640.13,811659.0087722059
2025-11-01,hurdle,PAIR,13746,0.8004198288204393,70.02888163736293,-888090.3711272252,-0.7384506378705534,1202640.13,314549.7588727748
2025-11-01,behavior_gated,PAIR,13746,0.8004198288204393,70.02888163736293,-888090.3711272252,-0.7384506378705534,1202640.13,314549.7588727748
2025-11-01,naive_1,BASE_SKU,1219,0.4611717222507784,454.98246103363414,4050.8599999999933,0.0033683060285041324,1202640.13,1206690.99
2025-11-01,seasonal_naive_12,BASE_SKU,1219,1.506176922601111,1485.9629286300246,415772.75,0.345716677523475,1202640.13,1618412.88
2025-11-01,moving_average_3,BASE_SKU,1219,0.3646033581134533,359.7101148482363,65814.61000000002,0.054725107169008254,1202640.13,1268454.7400000002
2025-11-01,croston_sba,BASE_SKU,1219,2.2327871393148566,2202.821505732524,2634728.4307529693,2.190787056767322,1202640.13,3837368.560752969
2025-11-01,tsb,BASE_SKU,1219,1.5112848117057767,1491.0022661336018,1763537.0841338832,1.466388024266148,1202640.13,2966177.2141338834
2025-11-01,lightgbm_tweedie,BASE_SKU,1219,0.42345566764080844,417.772583413272,-390981.1212277941,-0.32510234065430205,1202640.13,811659.008772206
2025-11-01,hurdle,BASE_SKU,1219,0.740349907032147,730.413870745389,-888090.3711272252,-0.7384506378705534,1202640.13,314549.7588727748
2025-11-01,behavior_gated,BASE_SKU,1219,0.740349907032147,730.413870745389,-888090.3711272252,-0.7384506378705534,1202640.13,314549.7588727748
2025-11-01,naive_1,BRANCH,57,0.23621614888237602,4983.912631578948,4050.859999999988,0.003368306028504128,1202640.13,1206690.99
2025-11-01,seasonal_naive_12,BRANCH,57,0.769791683236115,16241.795964912282,415772.7500000001,0.34571667752347507,1202640.13,1618412.8800000001
2025-11-01,moving_average_3,BRANCH,57,0.23035358881629872,4860.218771929825,65814.61000000002,0.054725107169008254,1202640.13,1268454.7399999998
2025-11-01,croston_sba,BRANCH,57,2.1907870567673218,46223.305802683666,2634728.430752969,2.1907870567673218,1202640.13,3837368.560752969
2025-11-01,tsb,BRANCH,57,1.466388024266148,30939.247090068126,1763537.0841338832,1.466388024266148,1202640.13,2966177.2141338834
2025-11-01,lightgbm_tweedie,BRANCH,57,0.35166958045198354,7419.858771084542,-390981.1212277941,-0.32510234065430205,1202640.13,811659.0087722059
2025-11-01,hurdle,BRANCH,57,0.7384506378705534,15580.532826793426,-888090.3711272252,-0.7384506378705534,1202640.13,314549.7588727748
2025-11-01,behavior_gated,BRANCH,57,0.7384506378705534,15580.532826793426,-888090.3711272252,-0.7384506378705534,1202640.13,314549.7588727748
2025-11-01,naive_1,PORTFOLIO,1,0.0033683060285042235,4050.8600000001024,4050.8600000001024,0.0033683060285042235,1202640.13,1206690.99
2025-11-01,seasonal_naive_12,PORTFOLIO,1,0.3457166775234752,415772.75000000023,415772.75000000023,0.3457166775234752,1202640.13,1618412.8800000001
2025-11-01,moving_average_3,PORTFOLIO,1,0.05472510716900833,65814.6100000001,65814.6100000001,0.05472510716900833,1202640.13,1268454.74
2025-11-01,croston_sba,PORTFOLIO,1,2.1907870567673218,2634728.430752969,2634728.430752969,2.1907870567673218,1202640.13,3837368.560752969
2025-11-01,tsb,PORTFOLIO,1,1.4663880242661482,1763537.0841338835,1763537.0841338835,1.4663880242661482,1202640.13,2966177.2141338834
2025-11-01,lightgbm_tweedie,PORTFOLIO,1,0.325102340654302,390981.121227794,-390981.121227794,-0.325102340654302,1202640.13,811659.0087722059
2025-11-01,hurdle,PORTFOLIO,1,0.7384506378705533,888090.3711272251,-888090.3711272251,-0.7384506378705533,1202640.13,314549.7588727748
2025-11-01,behavior_gated,PORTFOLIO,1,0.7384506378705533,888090.3711272251,-888090.3711272251,-0.7384506378705533,1202640.13,314549.7588727748
2025-12-01,naive_1,PAIR,14166,1.2287040156337043,103.3955929690809,518687.17000000004,0.4351144612966431,1192070.6300000001,1710757.8
2025-12-01,seasonal_naive_12,PAIR,14166,1.3164802743273691,110.78197585768741,-404233.43000000005,-0.3391019121073388,1192070.6300000001,787837.2
2025-12-01,moving_average_3,PAIR,14166,0.9173393274524345,77.19421643371453,227807.43000000002,0.19110229231970927,1192070.6300000001,1419878.06
2025-12-01,croston_sba,PAIR,14166,2.700442013919422,227.2425252584635,2669410.6851973236,2.239305807909489,1192070.6300000001,3861481.3151973234
2025-12-01,tsb,PAIR,14166,1.9150956685479663,161.15553438629433,1735859.5717229021,1.4561717469063908,1192070.6300000001,2927930.2017229022
2025-12-01,lightgbm_tweedie,PAIR,14166,0.7435899349707734,62.57318383751722,-264711.314453268,-0.22206009257460524,1192070.6300000001,927359.3155467319
2025-12-01,hurdle,PAIR,14166,0.7564955235638062,63.659190693695216,-760547.9027788664,-0.638005738618748,1192070.6300000001,431522.7272211336
2025-12-01,behavior_gated,PAIR,14166,0.7564955235638062,63.659190693695216,-760547.9027788664,-0.638005738618748,1192070.6300000001,431522.7272211336
2025-12-01,naive_1,BASE_SKU,1227,0.6388710793084467,620.6841483292583,518687.17000000004,0.4351144612966432,1192070.63,1710757.7999999998
2025-12-01,seasonal_naive_12,BASE_SKU,1227,0.972314811581257,944.6356397718013,-404233.42999999993,-0.3391019121073388,1192070.63,787837.2
2025-12-01,moving_average_3,BASE_SKU,1227,0.43827917310570774,425.80255093724537,227807.43000000005,0.19110229231970935,1192070.63,1419878.06
2025-12-01,croston_sba,BASE_SKU,1227,2.2702384271029104,2205.6108818637126,2669410.685197323,2.239305807909489,1192070.63,3861481.3151973234
2025-12-01,tsb,BASE_SKU,1227,1.491556488843375,1449.0959114393722,1735859.5717229024,1.4561717469063913,1192070.63,2927930.2017229022
2025-12-01,lightgbm_tweedie,BASE_SKU,1227,0.39198437621887633,380.82564165394695,-264711.31445326796,-0.22206009257460524,1192070.63,927359.315546732
2025-12-01,hurdle,BASE_SKU,1227,0.6564940830812647,637.8054728687493,-760547.9027788664,-0.6380057386187481,1192070.63,431522.72722113354
2025-12-01,behavior_gated,BASE_SKU,1227,0.6564940830812647,637.8054728687493,-760547.9027788664,-0.6380057386187481,1192070.63,431522.72722113354
2025-12-01,naive_1,BRANCH,57,0.5038738937809415,10537.776666666667,518687.1700000001,0.43511446129664316,1192070.6300000001,1710757.8000000003
2025-12-01,seasonal_naive_12,BRANCH,57,0.6187556269212,12940.358070175436,-404233.43,-0.33910191210733875,1192070.6300000001,787837.2
2025-12-01,moving_average_3,BRANCH,57,0.2805967713507042,5868.266140350877,227807.43000000002,0.19110229231970927,1192070.6300000001,1419878.06
2025-12-01,croston_sba,BRANCH,57,2.239305807909489,46831.766406970586,2669410.6851973236,2.239305807909489,1192070.6300000001,3861481.315197323
2025-12-01,tsb,BRANCH,57,1.4565869289381377,30462.359614544755,1735859.5717229024,1.456171746906391,1192070.6300000001,2927930.2017229022
2025-12-01,lightgbm_tweedie,BRANCH,57,0.28175814230013807,5892.554494725531,-264711.31445326796,-0.22206009257460518,1192070.6300000001,927359.315546732
2025-12-01,hurdle,BRANCH,57,0.638005738618748,13342.94566278713,-760547.9027788664,-0.638005738618748,1192070.6300000001,431522.7272211336
2025-12-01,behavior_gated,BRANCH,57,0.638005738618748,13342.94566278713,-760547.9027788664,-0.638005738618748,1192070.6300000001,431522.7272211336
2025-12-01,naive_1,PORTFOLIO,1,0.43511446129664333,518687.17000000016,518687.17000000016,0.43511446129664333,1192070.63,1710757.8
