source_file,source_row_no,bravo_sku,base_sku,branch_code,month,mapping_status,branch_mapping_status,primary_exclusion_reason,secondary_flags
sales_monthly_by_sku_branch_202607161619.csv,151470,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,050,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151471,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,060,2025-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151472,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,060,2025-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151473,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,060,2025-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151474,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,060,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151475,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,060,2026-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151476,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,061,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151477,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,063,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151478,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,063,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151479,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,063,2025-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151480,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,063,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151481,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,063,2025-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151482,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,065,2025-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151483,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,067,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151484,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,067,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151485,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,068,2025-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151486,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,068,2026-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151487,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,068,2026-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151488,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,069,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151489,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,069,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151490,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,069,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151491,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,069,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151492,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,071,2025-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151493,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,071,2025-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151494,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,073,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151495,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,073,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151496,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,073,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151497,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,073,2026-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151498,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,073,2026-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151499,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151500,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151501,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151502,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151503,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151504,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2025-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151505,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,076,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151506,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,079,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151507,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,079,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151508,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,081,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151509,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,081,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151510,31.L1.LEO-100100-007.01,31.L1.LEO-100100-007,093,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151511,31.L1.LEO-100100-008,31.L1.LEO-100100-008,008,2026-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151512,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,000,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151513,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,000,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151514,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,008,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151515,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,011,2026-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151516,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,015,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151517,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,050,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151518,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,050,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151519,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,060,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151520,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,061,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151521,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,061,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151522,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151523,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151524,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151525,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151526,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2025-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151527,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151528,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151529,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151530,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151531,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2026-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151532,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,063,2026-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151533,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,065,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151534,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,065,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151535,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,065,2025-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151536,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,065,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151537,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,065,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151538,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,068,2025-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151539,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,068,2025-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151540,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,068,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151541,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151542,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151543,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151544,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151545,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151546,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151547,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151548,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151549,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2025-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151550,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,069,2026-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151551,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151552,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151553,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2025-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151554,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151555,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151556,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2026-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151557,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2026-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151558,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,073,2026-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151559,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,076,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151560,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,076,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151561,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,081,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151562,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,081,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151563,31.L1.LEO-100100-008.01,31.L1.LEO-100100-008,093,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151564,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,000,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151565,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,000,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151566,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,000,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151567,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,013,2026-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151568,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,050,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151569,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,050,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151570,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,050,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151571,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,050,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151572,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,050,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151573,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,050,2026-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151574,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,060,2025-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151575,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,060,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151576,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,061,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151577,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,061,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151578,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151579,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151580,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151581,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151582,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151583,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151584,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2026-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151585,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,063,2026-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151586,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,064,2024-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151587,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,064,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151588,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,064,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151589,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,065,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151590,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,065,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151591,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,065,2025-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151592,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,065,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151593,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,067,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151594,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,069,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151595,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,069,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151596,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,069,2025-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151597,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,069,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151598,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,069,2025-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151599,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,069,2025-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151600,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,071,2025-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151601,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,071,2025-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151602,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,071,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151603,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,071,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151604,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,073,2025-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151605,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,073,2026-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151606,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,073,2026-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151607,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,079,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151608,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,081,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151609,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,093,2025-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151610,31.L1.LEO-100100-009.01,31.L1.LEO-100100-009,094,2025-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151611,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,000,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151612,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,000,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151613,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,000,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151614,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,000,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151615,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,050,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151616,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,060,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151617,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,061,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151618,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,063,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151619,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,063,2024-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151620,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,063,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151621,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,063,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,151622,31.L1.LEO-100100-010.01,31.L1.LEO-100100-010,063,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
